chr	start	end	subNumb	polyNumb
chr5	39257689	39257890	3	1
chr5	39369247	39369881	3	1
chr5	39370622	39370914	2	4
chr5	39437499	39437876	2	2
chr5	40835219	40835418	2	5
chr5	40992249	40992505	2	3
chr5	41012350	41012586	5	6
chr5	41193810	41194196	2	3
chr5	41925077	41925310	5	1
chr5	42543864	42544154	2	1
chr5	42552691	42552981	3	1
chr5	42555892	42556157	3	2
chr5	42570228	42570520	2	N_VARIANTS
chr5	42581897	42582240	7	5
chr5	42606475	42606920	3	2
chr5	42811754	42812162	3	3
chr5	42854789	42854981	2	1
chr5	43274849	43275061	2	3
chr5	43422274	43422501	2	2
chr5	43432514	43432832	2	1
chr5	43615834	43616082	2	1
chr5	43973334	43973647	3	5
chr5	43993725	43994055	2	3
chr5	43997630	43998236	3	5
chr5	52017602	52017950	2	5
chr5	52150529	52150792	2	2
chr5	52165909	52166135	4	2
chr5	52731697	52731899	2	5
chr5	52774017	52774312	3	5
chr5	53112805	53113239	3	2
chr5	54008325	54008777	2	5
chr5	54045521	54045801	2	2
chr5	54165772	54166015	2	1
chr5	54616104	54616391	3	4
chr5	54626370	54626871	5	6
chr5	55143651	55143971	2	2
chr5	55636817	55637111	4	5
chr5	55691405	55691758	3	5
chr5	55934024	55934495	2	3
chr5	56202579	56202855	2	4
chr5	56211516	56211909	2	2
chr5	56858820	56859158	2	N_VARIANTS
chr5	57693096	57693459	3	1
chr5	57718203	57718592	7	3
chr5	58629782	58630143	4	5
chr5	58738440	58738696	3	3
chr5	58761468	58761802	2	1
chr5	58795429	58795715	3	3
chr5	59609988	59610293	2	3
chr5	59661959	59662275	2	1
chr5	59729444	59729634	2	2
chr5	61301794	61302033	2	4
chr5	61408616	61409079	3	4
chr5	61524038	61524407	2	1
chr5	62937656	62938150	5	6
chr5	63164412	63164624	2	3
chr5	63164864	63165225	3	9
chr5	63217385	63217744	5	5
chr5	63243932	63244150	3	2
chr5	63535918	63536177	2	2
chr5	66769030	66769301	2	2
chr5	67215644	67215934	4	3
chr5	67268262	67269017	2	2
chr5	67549048	67549590	6	5
chr5	67606273	67606615	3	6
chr5	67792942	67793316	2	3
chr5	67815800	67816330	2	2
chr5	67972012	67972274	6	3
chr5	67998668	67998978	4	5
chr5	68007465	68007795	2	4
chr5	68080366	68080623	6	4
chr5	68080651	68081000	4	6
chr5	68122533	68122723	2	2
chr5	68134765	68134932	3	2
chr5	68167102	68167388	2	4
chr5	68171228	68171599	2	6
chr5	68239487	68239888	2	1
chr5	68264521	68264915	2	3
chr5	68449418	68449780	3	3
chr5	68476927	68477164	2	2
chr5	68534420	68534801	2	3
chr5	68593218	68593666	3	3
chr5	68594829	68595170	7	4
chr5	68746624	68747097	3	5
chr5	68759609	68759968	2	3
chr5	69079207	69079518	2	4
chr5	69332659	69332977	3	2
chr5	69444226	69444575	4	1
chr5	69517816	69518183	2	4
chr5	69940400	69940650	2	N_VARIANTS
chr5	70815438	70815699	3	N_VARIANTS
chr5	72337786	72338076	3	N_VARIANTS
chr5	72452867	72453087	3	N_VARIANTS
chr5	72955160	72955597	3	4
chr5	73119422	73119848	3	1
chr5	73565584	73565814	2	5
chr5	73678440	73678797	3	N_VARIANTS
chr5	73763224	73763574	2	5
chr5	73907199	73907560	2	5
chr5	74413718	74414046	2	4
chr5	74424552	74424753	4	2
chr5	74500271	74500574	2	2
chr5	74500579	74500871	3	5
chr5	74515224	74515512	4	3
chr5	74538236	74538664	4	7
chr5	74551019	74551191	5	2
chr5	74581067	74581401	2	4
chr5	74833641	74833921	4	N_VARIANTS
chr5	74876501	74876792	2	7
chr5	74916773	74917136	4	5
chr5	74918139	74918525	3	3
chr5	74954269	74954712	2	1
chr5	75002352	75002611	5	3
chr5	75010944	75011230	2	N_VARIANTS
chr5	75292000	75292182	2	2
chr5	75363733	75364007	2	3
chr5	76302654	76303033	2	2
chr5	76332186	76332439	2	5
chr5	76384173	76384465	4	1
chr5	76389789	76390215	2	4
chr5	76503941	76504329	4	1
chr5	76536991	76537620	4	2
chr5	76545233	76545541	3	3
chr5	76785575	76785857	5	2
chr5	77087703	77087897	2	1
chr5	77282283	77282515	2	N_VARIANTS
chr5	77390817	77391104	3	N_VARIANTS
chr5	77758279	77758464	3	N_VARIANTS
chr5	77812902	77813370	2	7
chr5	78294591	78294922	2	3
chr5	78546631	78547015	3	3
chr5	79030679	79031345	2	7
chr5	79056845	79057110	2	5
chr5	79081838	79082161	2	4
chr5	79093819	79094235	2	5
chr5	79754873	79755320	2	10
chr5	79774987	79775219	6	N_VARIANTS
chr5	79835059	79835309	3	3
chr5	80181772	80182099	2	N_VARIANTS
chr5	80184558	80184933	2	5
chr5	80207836	80208261	2	6
chr5	80215591	80215883	3	9
chr5	80217227	80217591	2	5
chr5	80229356	80229641	2	5
chr5	80251720	80251915	3	2
chr5	80407699	80407934	2	3
chr5	80660694	80660963	2	4
chr5	80885634	80885931	2	3
chr5	81121271	81121609	2	2
chr5	81124759	81124943	4	3
chr5	81344788	81345072	2	3
chr5	81354185	81354474	3	7
chr5	81355324	81355585	3	3
chr5	81363151	81363408	3	N_VARIANTS
chr5	81422659	81423009	2	2
chr5	82584594	82584979	3	4
chr5	82623170	82623563	3	4
chr5	82786019	82786300	2	1
chr5	83563727	83563987	2	2
chr5	85284971	85285348	4	3
chr5	85395610	85395872	2	1
chr5	87412793	87413151	9	6
chr5	87829251	87829462	3	1
chr5	88268872	88269116	2	2
chr5	90337753	90338056	2	N_VARIANTS
chr5	90529462	90529814	2	2
chr5	90872996	90873436	2	5
chr5	90915344	90915701	2	3
chr5	90917017	90917194	2	2
chr5	91006791	91007029	5	N_VARIANTS
chr5	91007818	91008078	2	2
chr5	91028508	91028980	2	3
chr5	91033367	91033769	2	4
chr5	91103403	91103672	5	3
chr5	91436204	91436647	3	5
chr5	94025817	94026165	2	3
chr5	94485208	94485432	3	3
chr5	95410073	95410395	2	6
chr5	95641897	95642123	3	1
chr5	95646684	95646975	2	4
chr5	95670644	95670942	3	1
chr5	95734966	95735330	5	4
chr5	95771338	95771643	2	N_VARIANTS
chr5	95803312	95804146	4	7
chr5	95843777	95844214	3	1
chr5	95857189	95857731	3	5
chr5	95858731	95859272	2	10
chr5	95863428	95863638	2	2
chr5	95872666	95872928	2	2
chr5	95873385	95873743	3	5
chr5	96111146	96111388	2	2
chr5	96113237	96113601	2	3
chr5	96125313	96125767	2	3
chr5	96247265	96247601	2	2
chr5	96340421	96340757	3	2
chr5	96661920	96662343	4	2
chr5	96677564	96677885	6	4
chr5	96691427	96691844	2	7
chr5	96703219	96703537	2	3
chr5	96714915	96715219	4	2
chr5	96855449	96855850	2	1
chr5	96935129	96935436	5	4
chr5	96935847	96936126	4	6
chr5	98929063	98929340	2	N_VARIANTS
chr5	102796039	102796460	4	5
chr5	107362038	107362299	5	4
chr5	107542990	107543256	2	3
chr5	109215051	109215348	3	5
chr5	109485077	109485362	5	4
chr5	109901113	109901704	5	7
chr5	109989197	109989553	5	6
chr5	110019901	110020109	2	1
chr5	110105744	110106056	2	2
chr5	110106744	110106971	2	N_VARIANTS
chr5	110345665	110345932	2	2
chr5	110346879	110347297	5	1
chr5	111003729	111003960	2	N_VARIANTS
chr5	111063824	111064263	4	4
chr5	111655169	111655699	3	6
chr5	111738223	111738465	2	N_VARIANTS
chr5	111742546	111743067	2	4
chr5	112396483	112396794	3	2
chr5	113106908	113107220	5	4
chr5	113177259	113177605	2	5
chr5	113194168	113194427	2	2
chr5	113203142	113203546	3	6
chr5	113204586	113204832	3	2
chr5	113205975	113206198	2	3
chr5	113257140	113257402	2	7
chr5	113404325	113404600	2	4
chr5	114411425	114411742	3	5
chr5	115241973	115242271	2	3
chr5	115337882	115338260	4	4
chr5	115349060	115349337	3	1
chr5	115543465	115543738	2	1
chr5	115626024	115626245	3	N_VARIANTS
chr5	115708695	115709275	6	7
chr5	115709639	115709972	3	3
chr5	115738834	115739082	2	4
chr5	115796664	115797034	5	3
chr5	115798180	115798677	2	6
chr5	115801153	115801472	2	4
chr5	115830060	115830277	4	6
chr5	116275272	116275658	2	7
chr5	116280231	116280496	3	3
chr5	119009168	119009457	3	2
chr5	119070511	119070792	6	N_VARIANTS
chr5	119398981	119399434	5	5
chr5	119422706	119422880	2	2
chr5	119454204	119454528	4	2
chr5	120139161	120139368	2	3
chr5	120155901	120156165	5	3
chr5	120369390	120369646	4	1
chr5	120958958	120959236	4	3
chr5	124527195	124527446	5	3
chr5	124599603	124599806	2	4
chr5	124683995	124684239	7	N_VARIANTS
chr5	124906728	124907178	4	5
chr5	125027255	125027577	2	1
chr5	126334757	126334990	2	2
chr5	126363728	126364028	4	4
chr5	126365448	126365795	3	4
chr5	126365892	126366100	2	3
chr5	126543696	126543985	3	3
chr5	126595074	126595288	2	2
chr5	126776442	126776732	2	5
chr5	129126517	129126955	2	3
chr5	131165214	131165475	2	4
chr5	131635022	131635487	4	2
chr5	131996849	131997098	2	1
chr5	132321212	132321413	2	2
chr5	132335469	132335742	2	2
chr5	132408990	132409340	3	5
chr5	132417109	132417422	3	5
chr5	132434994	132435353	3	4
chr5	132463310	132463778	4	4
chr5	132557586	132557829	2	2
chr5	132837920	132838278	2	1
chr5	133232255	133232816	5	7
chr5	133256284	133256570	4	3
chr5	133285788	133286186	2	2
chr5	133483475	133483734	3	1
chr5	133509764	133509961	2	N_VARIANTS
chr5	133969976	133970396	3	2
chr5	134037184	134037434	3	N_VARIANTS
chr5	134099527	134099777	2	2
chr5	134465004	134465271	2	2
chr5	134466443	134467035	3	5
chr5	134806047	134806284	3	1
chr5	134837580	134837864	3	1
chr5	135310510	135310946	2	2
chr5	135952670	135952958	2	3
chr5	135977466	135977951	3	7
chr5	136094216	136094570	4	1
chr5	136094605	136094918	2	2
chr5	137724325	137724535	2	N_VARIANTS
chr5	138222932	138223160	4	1
chr5	138584121	138584347	2	1
chr5	138731016	138731327	3	4
chr5	139061315	139061606	3	5
chr5	139117411	139117662	3	2
chr5	139141861	139142209	3	1
chr5	139373589	139374007	5	N_VARIANTS
chr5	139664877	139665212	2	2
chr5	139685996	139686276	2	1
chr5	139687630	139687935	2	1
chr5	140429811	140429995	2	1
chr5	140562117	140562350	2	3
chr5	140596327	140596525	2	1
chr5	140607147	140607305	3	1
chr5	140639028	140639483	4	5
chr5	140977071	140977308	2	3
chr5	141525660	141526049	2	3
chr5	141564470	141564776	4	4
chr5	141590108	141590548	2	1
chr5	141618009	141618327	3	2
chr5	141619104	141619378	2	N_VARIANTS
chr5	141867224	141867546	2	3
chr5	141874131	141874933	6	5
chr5	141982660	141982969	4	2
chr5	141997653	141997959	4	9
chr5	142463995	142464230	2	2
chr5	142511399	142511720	3	3
chr5	142521753	142522169	4	6
chr5	142746659	142746899	2	4
chr5	142822323	142822545	2	1
chr5	142874626	142874908	3	3
chr5	142920894	142921244	3	4
chr5	143051580	143051883	2	2
chr5	143184005	143184257	2	3
chr5	143347733	143348239	3	1
chr5	143350773	143351078	2	3
chr5	143507189	143507545	2	2
chr5	143555247	143555548	4	1
chr5	143563071	143563353	5	2
chr5	143599555	143599802	3	5
chr5	143893663	143894033	6	4
chr5	144316049	144316276	2	3
chr5	145912097	145912324	2	1
chr5	145944407	145944721	4	2
chr5	145978742	145979058	3	2
chr5	146182720	146182959	2	4
chr5	146945775	146946057	3	1
chr5	147169439	147169817	2	3
chr5	147170568	147170963	3	2
chr5	147175444	147175835	4	5
chr5	147645235	147645580	4	5
chr5	147648640	147649058	4	6
chr5	147659580	147659884	2	3
chr5	147667432	147667707	3	3
chr5	147773566	147773941	4	3
chr5	147835384	147835778	3	3
chr5	147911543	147911759	2	1
chr5	148455102	148455403	2	4
chr5	148681795	148682046	2	N_VARIANTS
chr5	148682334	148682541	3	3
chr5	148739048	148739276	2	2
chr5	148741012	148741443	3	3
chr5	148826157	148826642	4	7
chr5	148932401	148932684	3	3
chr5	148961836	148962135	2	1
chr5	149153891	149154285	5	5
chr5	149160334	149160815	2	N_VARIANTS
chr5	149160920	149161620	3	5
chr5	149732539	149732829	5	5
chr5	149732975	149733473	2	2
chr5	150137353	150137589	3	2
chr5	150185142	150185631	5	9
chr5	150350587	150350983	3	N_VARIANTS
chr5	150428521	150428898	4	1
chr5	150487715	150488045	3	N_VARIANTS
chr5	150512070	150512580	6	6
chr5	150517361	150517628	2	2
chr5	150522456	150523120	2	6
chr5	150540906	150541243	3	N_VARIANTS
chr5	150541902	150542322	3	1
chr5	150542899	150543463	2	8
chr5	150548226	150548508	4	2
chr5	150582421	150582864	4	6
chr5	150609788	150610094	5	4
chr5	150616048	150616410	3	3
chr5	150617173	150617398	3	4
chr5	150635407	150635676	2	3
chr5	151020260	151020547	2	1
chr5	151040189	151040634	5	3
chr5	151075756	151075993	2	2
chr5	151085474	151085671	2	2
chr5	151101764	151102161	5	7
chr5	151104753	151105165	5	6
chr5	151108205	151108398	3	4
chr5	151156207	151156640	3	3
chr5	151158029	151158318	3	2
chr5	151234857	151235189	4	1
chr5	151447241	151447640	3	5
chr5	154077701	154078033	2	2
chr5	154698678	154698976	3	2
chr5	154754972	154755254	4	3
chr5	154779271	154779499	2	N_VARIANTS
chr5	155419332	155419483	4	1
chr5	155456188	155456496	4	N_VARIANTS
chr5	155460462	155460911	4	4
chr5	155489983	155490211	3	N_VARIANTS
chr5	156239851	156240117	3	2
chr5	157286831	157287281	4	2
chr5	157291368	157291750	3	2
chr5	157300534	157301044	3	3
chr5	157478112	157478445	2	3
chr5	157479637	157480177	5	8
chr5	157484845	157485266	2	2
chr5	157511988	157512496	3	2
chr5	157521349	157521895	2	4
chr5	157559296	157559613	2	4
chr5	157942698	157942894	2	6
chr5	158397339	158397614	2	2
chr5	158434819	158435110	8	6
chr5	158594953	158595185	3	2
chr5	158600760	158601021	2	4
chr5	158619140	158619415	2	5
chr5	158731010	158731413	2	2
chr5	159878083	159878421	3	3
chr5	159910608	159910831	2	3
chr5	159913119	159913500	2	2
chr5	159948074	159948290	4	1
chr5	160064466	160064683	2	3
chr5	163248276	163248621	2	3
chr5	163432576	163432817	3	2
chr5	163437193	163437458	2	2
chr5	163504470	163504824	2	2
chr5	163509300	163509610	3	4
chr5	166724332	166724543	2	1
chr5	167378967	167379191	2	2
chr5	167585253	167585498	2	1
chr5	168136411	168136706	2	2
chr5	168157190	168157474	2	2
chr5	168277571	168277925	6	3
chr5	168288339	168288667	3	4
chr5	168291419	168291694	2	1
chr5	168305339	168305685	2	6
chr5	168309219	168309623	3	3
chr5	168314696	168315268	3	5
chr5	168350406	168350605	2	1
chr5	168362335	168362657	3	4
chr5	168624865	168625421	3	6
chr5	169728497	169728829	2	2
chr5	170236230	170236451	3	2
chr5	172383338	172383663	2	6
chr5	172415044	172415415	8	5
chr5	172420553	172420897	3	6
chr5	172660311	172660692	2	3
chr5	172714868	172715353	3	3
chr5	172721863	172722184	2	6
chr5	172724657	172725056	7	6
chr5	172728996	172729208	3	3
chr5	172772376	172772699	3	4
chr5	172778237	172778497	3	4
chr5	172807368	172807573	3	2
chr5	172852644	172853276	6	4
chr5	172858640	172859054	3	4
chr5	172859663	172859887	2	3
chr5	172860825	172861489	4	6
chr5	172886925	172887307	2	5
chr5	172892672	172893161	3	5
chr5	172896489	172896793	2	N_VARIANTS
chr5	172904569	172904986	7	2
chr5	173165468	173165696	2	1
chr5	173616607	173616955	3	N_VARIANTS
chr5	173622696	173623052	4	N_VARIANTS
chr5	173623258	173623734	7	2
chr5	173657208	173657428	2	1
chr5	173671132	173671408	3	1
chr5	173719735	173720078	2	9
chr5	173761209	173761463	2	2
chr5	173764536	173764807	3	6
chr5	173767673	173768240	7	4
chr5	173771369	173771672	2	2
chr5	173789015	173789552	5	8
chr5	173790849	173791174	3	6
chr5	173806645	173807034	2	3
chr5	173824011	173824569	6	N_VARIANTS
chr5	174044900	174045235	2	N_VARIANTS
chr5	175015038	175015492	2	1
chr5	175468067	175468381	2	3
chr5	175475164	175475591	3	4
chr5	175477436	175477809	2	3
chr5	175479292	175479532	2	2
chr5	175948782	175949043	2	N_VARIANTS
chr5	176534131	176534400	2	1
chr5	177317968	177318277	3	2
chr5	177358402	177358713	2	2
chr5	177362791	177363154	2	N_VARIANTS
chr5	177373831	177374291	2	6
chr5	177378897	177379331	3	4
chr5	177409412	177409816	3	2
chr5	177894765	177895024	2	N_VARIANTS
chr5	178213117	178213543	4	9
chr5	178213656	178214039	3	4
chr5	178231161	178231611	2	4
chr5	178236693	178236978	3	3
chr5	178239407	178239932	6	7
chr5	178280033	178280305	2	6
chr5	178283592	178283863	2	6
chr5	178331443	178332018	4	5
chr5	178333341	178333595	2	4
chr5	178335612	178336003	6	7
chr5	178338018	178338574	5	11
chr5	179623765	179624041	2	4
chr5	179678080	179678742	7	7
chr5	179680378	179680822	3	2
chr5	179755080	179755521	2	4
chr5	179813203	179813646	4	2
chr5	179839551	179839813	2	1
chr5	179894563	179894881	3	5
chr5	180810436	180810794	3	5
chr5	180831568	180831901	6	7
chr5	181405338	181405607	4	N_VARIANTS
chr5	181432734	181433047	2	N_VARIANTS
chr6	338756	339072	3	N_VARIANTS
chr6	361712	362028	4	1
chr6	837439	837765	3	2
chr6	900652	901271	9	10
chr6	1183227	1183412	3	1
chr6	1187357	1187593	3	3
chr6	1322769	1323108	2	3
chr6	1335405	1335671	3	3
chr6	1832781	1833134	4	3
chr6	2245885	2246151	2	4
chr6	2246243	2246536	2	2
chr6	2259036	2259401	3	3
chr6	2776456	2776674	2	N_VARIANTS
chr6	2971628	2971927	3	3
chr6	3025826	3026111	2	2
chr6	3063674	3063903	5	1
chr6	3118526	3118824	3	5
chr6	3126434	3126728	4	4
chr6	3139232	3139586	11	1
chr6	3245216	3245536	3	4
chr6	3264471	3264741	3	6
chr6	3340450	3340685	3	4
chr6	3373186	3373456	2	4
chr6	3378067	3378422	2	1
chr6	3403263	3403739	2	2
chr6	3409838	3410236	2	3
chr6	3742902	3743339	5	8
chr6	3745242	3745453	3	3
chr6	3788765	3789054	2	2
chr6	3789063	3789500	2	2
chr6	3789800	3790111	3	4
chr6	3835197	3835704	2	N_VARIANTS
chr6	3839240	3839580	6	9
chr6	3840437	3840894	3	3
chr6	3841715	3842148	4	2
chr6	3857807	3858195	7	8
chr6	3870048	3870382	2	3
chr6	3872329	3872886	6	5
chr6	3906622	3906822	3	2
chr6	3913502	3914006	4	4
chr6	4901551	4901898	3	8
chr6	5061231	5061483	3	2
chr6	5068074	5068591	3	7
chr6	5205932	5206295	2	3
chr6	5457058	5457507	3	5
chr6	6405099	6405435	5	6
chr6	6688408	6688614	2	1
chr6	6748541	6748910	5	5
chr6	6808374	6808710	2	2
chr6	6809040	6809307	3	3
chr6	6811209	6811574	5	4
chr6	6823791	6824337	6	5
chr6	6857236	6857624	2	4
chr6	6971418	6971747	2	1
chr6	7058439	7058733	2	2
chr6	7130269	7130527	2	3
chr6	7142306	7142745	3	4
chr6	7149486	7149769	3	1
chr6	7160467	7160706	2	2
chr6	7166663	7167087	3	2
chr6	7169245	7169541	3	1
chr6	7171092	7171509	4	3
chr6	7201010	7201379	4	2
chr6	7215948	7216353	2	5
chr6	7238891	7239427	2	7
chr6	7265058	7265407	2	3
chr6	7270751	7271282	6	5
chr6	7313087	7313425	2	6
chr6	7561357	7561988	3	6
chr6	7698141	7698414	4	2
chr6	7912053	7912353	3	4
chr6	7974991	7975414	11	17
chr6	8064446	8064781	4	3
chr6	8110855	8111052	3	2
chr6	8676687	8676905	3	2
chr6	9705145	9705418	3	4
chr6	10722747	10723080	4	4
chr6	10747585	10747829	4	4
chr6	11012427	11012699	2	3
chr6	11055095	11055522	2	2
chr6	11122404	11122659	2	1
chr6	11365038	11365300	3	1
chr6	11393040	11393313	2	2
chr6	11398958	11399350	2	1
chr6	11433904	11434201	2	1
chr6	11598726	11599098	3	4
chr6	11750695	11750965	3	5
chr6	11853695	11854104	2	2
chr6	11868406	11868860	2	4
chr6	11869757	11870065	2	3
chr6	11934651	11934939	7	9
chr6	12001083	12001464	2	1
chr6	12001693	12002105	2	3
chr6	12339865	12340182	3	3
chr6	12343410	12344246	6	4
chr6	12371672	12372119	2	5
chr6	12538855	12539366	3	5
chr6	13256526	13256950	2	6
chr6	13383267	13383682	7	2
chr6	13404746	13404977	2	1
chr6	13406250	13406475	3	4
chr6	13417448	13417723	2	4
chr6	13474431	13474720	3	1
chr6	13511980	13512222	2	6
chr6	13548555	13548995	2	3
chr6	13561823	13562264	4	6
chr6	13562425	13562681	5	2
chr6	13569077	13569313	2	4
chr6	13574345	13574631	2	1
chr6	13575102	13575490	3	3
chr6	13615184	13615472	2	2
chr6	14147963	14148240	4	7
chr6	14283183	14283439	3	3
chr6	14560260	14560621	3	3
chr6	14762060	14762429	3	2
chr6	14817169	14817463	2	3
chr6	14927474	14927718	2	1
chr6	14968117	14968367	2	4
chr6	15036778	15037171	6	3
chr6	15275025	15275395	2	2
chr6	15281943	15282164	3	1
chr6	15631460	15631776	2	N_VARIANTS
chr6	15755720	15755905	5	3
chr6	16586354	16586734	3	5
chr6	16683850	16684111	2	2
chr6	16700833	16701068	2	2
chr6	16819066	16819309	3	3
chr6	16819319	16819681	3	3
chr6	16821578	16822344	4	2
chr6	16921561	16921795	2	1
chr6	16985883	16986425	2	5
chr6	17159288	17159569	5	3
chr6	17311858	17312280	2	4
chr6	17706922	17707160	2	2
chr6	17930743	17930917	2	1
chr6	18056840	18057194	3	2
chr6	18118401	18118678	3	9
chr6	18389060	18389271	2	N_VARIANTS
chr6	18389550	18389895	4	1
chr6	18471220	18471603	2	4
chr6	18595801	18596096	2	1
chr6	19559009	19559282	3	3
chr6	19562483	19562854	4	1
chr6	20455202	20455526	2	1
chr6	20773816	20774128	3	3
chr6	21099693	21099881	2	1
chr6	22366301	22366549	2	1
chr6	23435826	23436131	3	1
chr6	23559930	23560337	2	6
chr6	23654783	23655086	5	8
chr6	24385624	24385850	2	3
chr6	24489550	24489804	2	1
chr6	24666837	24667385	3	8
chr6	25369797	25370023	2	6
chr6	25863455	25863675	2	1
chr6	25875532	25875865	2	2
chr6	25880610	25881015	2	4
chr6	25931384	25931669	3	3
chr6	26104689	26105106	4	4
chr6	27472868	27473339	2	3
chr6	27791282	27791515	3	11
chr6	27795853	27796063	2	9
chr6	28383309	28383529	3	2
chr6	28837509	28837728	2	N_VARIANTS
chr6	28923835	28924050	2	1
chr6	29232757	29233038	2	1
chr6	29723260	29723524	3	5
chr6	29908156	29908411	3	8
chr6	30103060	30103321	2	5
chr6	30200451	30200776	2	4
chr6	30200944	30201272	3	2
chr6	30206705	30207630	5	7
chr6	30534011	30534302	2	N_VARIANTS
chr6	30556553	30557083	2	4
chr6	30717589	30717838	2	3
chr6	30763565	30763777	2	7
chr6	30845349	30845593	2	4
chr6	30913714	30914353	5	N_VARIANTS
chr6	31149812	31150151	3	3
chr6	31462976	31463264	37	4
chr6	31486209	31486370	7	N_VARIANTS
chr6	31652600	31653071	2	1
chr6	31729827	31730035	3	2
chr6	31739478	31739919	2	5
chr6	31834476	31834661	2	1
chr6	31935824	31936121	3	1
chr6	31945559	31946249	6	2
chr6	31959017	31959543	6	N_VARIANTS
chr6	31981804	31982181	2	N_VARIANTS
chr6	32004385	32004815	4	2
chr6	32014510	32014913	3	N_VARIANTS
chr6	32035337	32035708	2	N_VARIANTS
chr6	32036985	32037525	4	2
chr6	32048262	32048572	2	2
chr6	32119360	32119609	3	2
chr6	32177699	32178461	4	7
chr6	32427305	32427580	4	3
chr6	32840878	32841196	5	5
chr6	32968421	32968701	4	6
chr6	32971551	32971968	3	N_VARIANTS
chr6	33200635	33200948	2	1
chr6	33751140	33751403	4	2
chr6	33908033	33908404	2	8
chr6	33995115	33995299	2	3
chr6	34306358	34306702	3	4
chr6	34415164	34415564	3	2
chr6	34530018	34530291	2	2
chr6	34602910	34603104	2	2
chr6	34639311	34639667	3	3
chr6	34673601	34673935	6	1
chr6	34695154	34695562	4	6
chr6	34756851	34757193	2	5
chr6	35016953	35017150	2	1
chr6	35161980	35162590	3	1
chr6	35401637	35401931	3	1
chr6	35415383	35415732	2	5
chr6	35418358	35418651	3	N_VARIANTS
chr6	35739946	35740240	2	3
chr6	35973641	35973999	2	2
chr6	36027504	36027747	4	2
chr6	36121177	36121466	2	4
chr6	36122056	36122362	3	1
chr6	36523541	36523847	2	4
chr6	36566559	36566848	2	4
chr6	36683622	36683951	2	2
chr6	36829998	36830236	2	2
chr6	36852541	36852758	3	1
chr6	36914156	36914420	2	1
chr6	37019167	37019382	2	2
chr6	37061450	37061876	2	4
chr6	37083354	37083916	2	3
chr6	37127963	37128359	2	4
chr6	37148180	37148406	2	4
chr6	37169573	37169870	2	1
chr6	37244651	37245253	3	4
chr6	37516537	37517167	4	13
chr6	37620540	37620889	3	2
chr6	37761894	37762256	5	3
chr6	37796371	37796693	3	N_VARIANTS
chr6	37798865	37799704	3	11
chr6	37801285	37801563	2	2
chr6	37816730	37816920	2	2
chr6	37822883	37823195	2	3
chr6	38018716	38019006	2	4
chr6	38078800	38079060	4	N_VARIANTS
chr6	38504392	38504598	2	1
chr6	38619394	38619704	4	2
chr6	38909378	38909661	2	2
chr6	38975729	38976101	2	3
chr6	39206402	39206834	3	8
chr6	39214194	39214456	3	4
chr6	39215305	39215802	3	10
chr6	39224517	39225045	3	2
chr6	39251558	39251854	2	3
chr6	39279466	39280008	5	6
chr6	39280258	39280742	4	8
chr6	39281322	39281827	3	12
chr6	39297061	39297388	2	3
chr6	39298054	39298533	4	5
chr6	39375417	39375790	3	4
chr6	39404423	39404662	4	3
chr6	39920214	39920480	2	3
chr6	39923398	39923795	4	7
chr6	39938892	39939314	10	2
chr6	39948201	39948547	3	1
chr6	40517719	40518005	3	8
chr6	40526102	40526318	4	2
chr6	40528066	40528423	4	4
chr6	41064925	41065205	2	3
chr6	41449825	41450148	2	6
chr6	41585065	41585312	3	N_VARIANTS
chr6	41920841	41921075	2	2
chr6	42118051	42118851	5	7
chr6	42204310	42204631	5	N_VARIANTS
chr6	42929162	42929544	2	4
chr6	42939385	42939953	4	3
chr6	42969905	42970141	2	3
chr6	43060311	43060667	3	N_VARIANTS
chr6	43267602	43268150	2	3
chr6	43275156	43275553	3	2
chr6	43277810	43278274	6	7
chr6	43278567	43279058	4	5
chr6	43490649	43490877	5	1
chr6	43798835	43799168	2	3
chr6	43801832	43802141	2	3
chr6	43804081	43804327	2	1
chr6	43806402	43806721	2	3
chr6	43807160	43807604	3	6
chr6	43856206	43856460	3	1
chr6	43900908	43901379	4	2
chr6	43909817	43910068	3	5
chr6	43912460	43913312	2	7
chr6	43913610	43913956	2	2
chr6	43915986	43916501	4	6
chr6	43917159	43917788	4	5
chr6	43920186	43920383	2	4
chr6	44043111	44043409	3	3
chr6	44094663	44095014	2	N_VARIANTS
chr6	44111955	44112314	2	4
chr6	44228605	44228885	3	4
chr6	44350352	44350737	2	4
chr6	44366828	44367143	6	2
chr6	44381808	44382112	3	2
chr6	44804613	44804896	7	3
chr6	44940433	44940741	2	4
chr6	46053530	46053912	3	5
chr6	46062331	46062783	2	2
chr6	46392353	46392599	2	2
chr6	46821413	46821929	2	4
chr6	47447798	47448041	2	1
chr6	47460241	47460695	2	6
chr6	49463249	49463434	2	5
chr6	49513598	49514124	4	3
chr6	49522986	49523337	6	N_VARIANTS
chr6	49523930	49524207	2	3
chr6	49527347	49527634	2	N_VARIANTS
chr6	49764611	49764863	3	2
chr6	49764916	49765179	2	1
chr6	49766807	49767192	3	2
chr6	51098266	51098524	4	2
chr6	51315013	51315301	2	N_VARIANTS
chr6	51479349	51479769	2	8
chr6	51827656	51827894	3	6
chr6	52019926	52020210	3	2
chr6	52024765	52025024	2	N_VARIANTS
chr6	52164765	52165064	3	3
