chr	start	end	subNumb	polyNumb
chr18	63348858	63349042	2	N_VARIANTS
chr18	63406011	63406310	4	3
chr18	63965004	63965213	6	3
chr18	64254419	64254713	2	4
chr18	64288495	64288731	4	1
chr18	66724692	66724995	3	4
chr18	67104900	67105061	2	N_VARIANTS
chr18	67132966	67133300	3	6
chr18	68679553	68679753	4	2
chr18	68865599	68865819	2	4
chr18	70322913	70323203	4	3
chr18	70431175	70431491	2	4
chr18	70453383	70453665	2	4
chr18	71998557	71998872	4	8
chr18	72115293	72115547	2	3
chr18	74217515	74217809	4	4
chr18	74225305	74225511	2	2
chr18	74229906	74230145	2	3
chr18	74231477	74231676	4	3
chr18	74234266	74234728	7	5
chr18	74251712	74252012	3	N_VARIANTS
chr18	74261114	74261322	2	2
chr18	74290000	74290253	3	2
chr18	74498752	74499164	2	1
chr18	74589140	74589418	6	4
chr18	74734253	74734454	6	3
chr18	76553969	76554248	3	2
chr18	76565842	76566060	4	3
chr18	76936045	76936330	5	1
chr18	77128041	77128262	2	N_VARIANTS
chr18	79106157	79106370	3	4
chr18	79211919	79212103	2	3
chr18	79302295	79302498	2	3
chr18	79679344	79679618	4	4
chr19	528418	528663	4	3
chr19	535195	535457	3	3
chr19	779054	779216	3	1
chr19	850641	850794	2	2
chr19	1097856	1098132	3	4
chr19	1098657	1098902	3	4
chr19	1101875	1102144	9	7
chr19	1155046	1155378	2	N_VARIANTS
chr19	1155429	1155622	2	3
chr19	1211504	1211785	4	3
chr19	1356233	1356443	2	1
chr19	1383399	1383759	4	10
chr19	1490644	1490917	4	6
chr19	1901968	1902234	2	1
chr19	2027443	2027692	3	3
chr19	2394873	2395176	2	2
chr19	2395982	2396163	3	N_VARIANTS
chr19	2427823	2428107	3	8
chr19	2576052	2576299	2	5
chr19	2576913	2577305	6	4
chr19	2579178	2579364	2	1
chr19	2616809	2617027	2	2
chr19	2783283	2783697	3	1
chr19	2923121	2923332	2	3
chr19	3300579	3300832	4	N_VARIANTS
chr19	3336141	3336279	2	2
chr19	3344056	3344273	4	N_VARIANTS
chr19	3384302	3384552	2	3
chr19	3389837	3389978	3	1
chr19	3411670	3411980	3	2
chr19	3467878	3468175	3	4
chr19	4149433	4149614	4	3
chr19	4157262	4157644	2	3
chr19	4388464	4388677	3	1
chr19	4390816	4391155	4	2
chr19	4516690	4516893	3	5
chr19	4518518	4518769	7	5
chr19	4543193	4543385	2	1
chr19	4547318	4547595	2	1
chr19	4708847	4709145	2	2
chr19	5642305	5642535	2	2
chr19	5800704	5801024	3	2
chr19	5850767	5851034	4	1
chr19	5903926	5904258	3	5
chr19	5908704	5908893	2	2
chr19	6077147	6077408	2	2
chr19	6669968	6670298	2	6
chr19	6715042	6715348	4	4
chr19	6737547	6737909	3	6
chr19	6862858	6863054	2	5
chr19	7145428	7145772	2	2
chr19	7629639	7629779	2	7
chr19	7681801	7681996	3	N_VARIANTS
chr19	7897341	7897673	2	4
chr19	7943553	7943852	4	1
chr19	7971919	7972190	2	3
chr19	8167233	8167459	2	3
chr19	8251092	8251505	3	4
chr19	8388270	8388488	2	1
chr19	8540674	8540940	5	3
chr19	8601829	8602158	2	3
chr19	8640329	8640458	3	1
chr19	8640484	8640838	2	2
chr19	10036648	10036973	4	2
chr19	10071037	10071333	2	3
chr19	10240275	10240455	3	3
chr19	10337897	10338161	2	5
chr19	10672620	10673033	4	1
chr19	10879107	10879357	2	N_VARIANTS
chr19	11087964	11088146	3	3
chr19	11092917	11093101	2	3
chr19	11157700	11158029	2	3
chr19	11171296	11171430	2	N_VARIANTS
chr19	11236685	11237111	6	7
chr19	11239367	11239660	4	6
chr19	11374928	11375134	3	N_VARIANTS
chr19	12678107	12678420	2	3
chr19	12881350	12881494	2	N_VARIANTS
chr19	12933710	12933878	3	2
chr19	13154256	13154604	3	4
chr19	13911459	13911721	2	N_VARIANTS
chr19	14529411	14529541	2	1
chr19	15498215	15498473	2	1
chr19	15533277	15533479	3	1
chr19	15641159	15641368	2	3
chr19	15643463	15643721	5	3
chr19	15644413	15644685	3	3
chr19	15680995	15681275	3	6
chr19	15843920	15844067	2	N_VARIANTS
chr19	15869217	15869535	6	3
chr19	15926490	15926727	2	2
chr19	16328396	16328638	2	2
chr19	16547714	16547993	3	2
chr19	16676255	16676441	2	N_VARIANTS
chr19	16702243	16702508	2	2
chr19	17226367	17226687	4	8
chr19	18192678	18193158	2	3
chr19	18386769	18386912	2	1
chr19	18478904	18479222	3	5
chr19	18514765	18515254	2	1
chr19	19099399	19099689	5	2
chr19	19434566	19434771	2	1
chr19	23261536	23262038	2	6
chr19	23264108	23264528	4	5
chr19	23774805	23775087	2	5
chr19	23907004	23907215	2	2
chr19	23978245	23978434	2	4
chr19	23986751	23987154	3	2
chr19	24056081	24056314	3	7
chr19	28508844	28509015	2	1
chr19	32696766	32697032	4	4
chr19	33348421	33348692	2	3
chr19	33394399	33394654	3	3
chr19	33501980	33502254	5	N_VARIANTS
chr19	34370115	34370307	3	2
chr19	34734469	34734662	2	3
chr19	35119681	35119896	2	3
chr19	35139017	35139225	2	1
chr19	35170754	35171033	2	4
chr19	35259502	35259843	3	4
chr19	35459440	35459662	2	3
chr19	35661400	35661745	2	1
chr19	35994958	35995268	3	1
chr19	38711337	38711577	2	3
chr19	39026355	39026596	2	4
chr19	39391089	39391450	4	4
chr19	39412145	39412406	3	3
chr19	40085151	40085332	4	6
chr19	40257172	40257474	2	1
chr19	40989519	40989786	6	4
chr19	40991053	40991251	3	1
chr19	40991782	40991957	3	N_VARIANTS
chr19	41439808	41440085	2	7
chr19	42159005	42159268	2	1
chr19	42450360	42450565	2	N_VARIANTS
chr19	42481518	42481842	3	4
chr19	44571414	44571686	4	1
chr19	44690146	44690387	2	4
chr19	44726559	44726828	2	2
chr19	44774731	44774955	2	4
chr19	44912846	44913139	2	3
chr19	44914975	44915199	2	3
chr19	44939731	44939946	3	2
chr19	45020190	45020402	2	5
chr19	45178119	45178588	5	5
chr19	45272867	45273377	5	8
chr19	45284268	45284425	3	2
chr19	45717416	45717775	2	4
chr19	46313509	46313733	6	4
chr19	46314390	46314562	2	3
chr19	46546550	46546823	5	1
chr19	46734021	46734282	2	4
chr19	46896235	46896502	2	2
chr19	46943477	46943884	2	N_VARIANTS
chr19	47256794	47257406	3	6
chr19	47515413	47515664	4	3
chr19	47605372	47605662	2	3
chr19	47757385	47757604	3	4
chr19	48107415	48107725	6	3
chr19	48330133	48330310	3	1
chr19	48786582	48786770	4	4
chr19	48825605	48825788	2	2
chr19	48826619	48826883	2	2
chr19	48906852	48906990	3	3
chr19	48907774	48907978	6	3
chr19	49487366	49487722	4	4
chr19	49923838	49924203	3	4
chr19	50376354	50376587	3	4
chr19	50804969	50805185	2	6
chr19	51356137	51356456	5	4
chr19	52269428	52269790	3	3
chr19	54208054	54208504	5	5
chr19	54210050	54210287	2	5
chr19	55259182	55259452	3	3
chr19	55583986	55584215	2	4
chr19	56071295	56071609	2	2
chr19	56199805	56200068	2	4
chr19	56308858	56309097	3	1
chr19	56838134	56838380	2	3
chr19	57363147	57363437	4	7
chr19	57389617	57389919	2	3
chr19	58554966	58555285	3	4
chr2	109217	109404	2	2
chr2	145455	145764	2	2
chr2	3462280	3462520	2	1
chr2	3823817	3824100	2	1
chr2	6757361	6757647	4	2
chr2	7031808	7032142	3	2
chr2	8242772	8243036	2	3
chr2	8413782	8414208	3	7
chr2	8500640	8500887	6	2
chr2	8598383	8598564	2	1
chr2	8821310	8821697	4	3
chr2	9347676	9347861	2	2
chr2	10019207	10019625	4	6
chr2	10270845	10271046	3	1
chr2	10450034	10450311	2	5
chr2	11310392	11310528	2	4
chr2	11353017	11353271	2	1
chr2	11357357	11357719	2	1
chr2	11693115	11693474	3	3
chr2	11716735	11717042	2	2
chr2	11722793	11723083	2	2
chr2	11739072	11739357	2	2
chr2	13135930	13136177	3	7
chr2	15674198	15674491	2	3
chr2	15776510	15777006	2	4
chr2	16709927	16710147	2	2
chr2	16727423	16727700	2	3
chr2	16763160	16763433	2	4
chr2	16775469	16775964	6	5
chr2	17538952	17539234	2	2
chr2	17547323	17547530	2	1
chr2	17765415	17765816	2	1
chr2	17768972	17769193	2	3
chr2	20141363	20141696	3	6
chr2	20179739	20179996	2	2
chr2	20213743	20214250	2	1
chr2	20438563	20438742	2	1
chr2	20689922	20690138	4	4
chr2	21043998	21044309	2	2
chr2	21070659	21070919	2	1
chr2	21092596	21092879	3	3
chr2	21096557	21096869	2	1
chr2	22055831	22056134	4	4
chr2	22897498	22897760	4	3
chr2	22907429	22907656	3	4
chr2	23119033	23119209	2	4
chr2	23200701	23201138	4	2
chr2	23212055	23212281	4	7
chr2	23745854	23746041	2	N_VARIANTS
chr2	23785080	23785266	3	3
chr2	24304121	24304504	2	1
chr2	25787094	25787440	3	5
chr2	25991638	25991931	4	1
chr2	26991776	26992037	2	1
chr2	27010812	27011105	3	4
chr2	27126306	27126496	4	6
chr2	27171484	27171874	6	7
chr2	27177991	27178358	5	2
chr2	27180566	27180824	2	N_VARIANTS
chr2	27184153	27184435	3	1
chr2	27731430	27731644	2	2
chr2	27959583	27959792	2	N_VARIANTS
chr2	28134232	28134584	3	4
chr2	28643408	28643657	4	2
chr2	28951921	28952392	4	11
chr2	29519321	29519603	4	4
chr2	30804103	30804336	3	3
chr2	31333714	31333877	2	1
chr2	31359301	31359552	4	2
chr2	31558796	31559103	2	4
chr2	31992269	31992441	2	2
chr2	32727211	32727424	3	3
chr2	33038902	33039084	2	3
chr2	33042305	33042518	2	6
chr2	33133432	33133652	2	2
chr2	33197637	33197923	4	4
chr2	33457908	33458195	2	3
chr2	37084298	37084567	2	4
chr2	37231515	37231804	2	5
chr2	37294941	37295176	3	3
chr2	37544574	37544852	2	1
chr2	37911684	37911848	2	2
chr2	38109869	38110112	2	1
chr2	38148451	38148840	3	5
chr2	38149682	38149845	2	4
chr2	38178191	38178487	3	N_VARIANTS
chr2	38216058	38216383	3	3
chr2	38281373	38281633	3	4
chr2	38432902	38433290	2	1
chr2	38505908	38506072	2	3
chr2	38735729	38735880	2	N_VARIANTS
chr2	39124579	39124828	2	3
chr2	39229845	39230143	2	2
chr2	39492282	39492542	4	1
chr2	39504121	39504449	2	7
chr2	39504881	39505286	4	N_VARIANTS
chr2	41848047	41848467	3	4
chr2	41881352	41881638	2	6
chr2	41895074	41895425	5	8
chr2	42182737	42182940	4	1
chr2	42346835	42347149	5	4
chr2	42810392	42810660	3	3
chr2	43144332	43144650	3	2
chr2	43152992	43153211	2	6
chr2	43292327	43292558	2	N_VARIANTS
chr2	43293800	43294126	2	2
chr2	43375819	43376141	3	2
chr2	43424193	43424444	2	2
chr2	43534635	43534934	3	2
chr2	43539957	43540430	4	5
chr2	43808338	43808608	4	6
chr2	43847070	43847368	2	4
chr2	44075565	44075917	3	12
chr2	44170519	44170765	2	1
chr2	44448918	44449184	3	5
chr2	44524029	44524219	2	4
chr2	44524556	44524922	3	4
chr2	44564794	44565121	3	6
chr2	45256525	45256852	2	3
chr2	45821998	45822277	2	3
chr2	45938608	45938887	4	2
chr2	45969338	45969628	4	4
chr2	45992308	45992738	2	5
chr2	45993582	45993905	3	2
chr2	46326283	46326620	2	5
chr2	46408863	46409523	4	10
chr2	46970683	46971036	2	4
chr2	47193262	47193499	2	1
chr2	47196502	47196737	4	1
chr2	47208926	47209181	2	1
chr2	47211587	47211915	2	5
chr2	47215965	47216219	3	3
chr2	47767283	47767528	2	1
chr2	48197214	48197539	2	6
chr2	48250049	48250381	2	3
chr2	48251047	48251324	2	4
chr2	52341842	52342019	2	1
chr2	52429918	52430125	2	1
chr2	52934274	52934591	4	5
chr2	53498269	53498505	2	2
chr2	53813222	53813537	3	2
chr2	53851052	53851359	2	N_VARIANTS
chr2	54559814	54560066	2	1
chr2	54589940	54590218	2	1
chr2	54629925	54630312	3	1
chr2	54858361	54858632	2	5
chr2	56449001	56449315	3	4
chr2	56763750	56764007	4	2
chr2	56769065	56769300	3	3
chr2	60213898	60214177	2	4
chr2	61356595	61356909	3	5
chr2	61629780	61630090	3	6
chr2	62015726	62015996	2	2
chr2	62450848	62451160	3	4
chr2	62593943	62594172	2	N_VARIANTS
chr2	62786276	62786506	3	1
chr2	63052372	63052675	2	1
chr2	63591111	63591331	3	2
chr2	63673764	63674027	2	N_VARIANTS
chr2	63696573	63696785	2	N_VARIANTS
chr2	63697254	63697503	4	2
chr2	63731182	63731345	4	2
chr2	63741063	63741301	2	2
chr2	63820324	63820765	5	2
chr2	63842561	63842774	2	1
chr2	63871216	63871364	2	2
chr2	64008560	64008781	3	2
chr2	64405902	64406144	2	4
chr2	64516668	64516872	2	2
chr2	64899114	64899348	3	5
chr2	64938218	64938420	3	2
chr2	64943703	64944024	6	4
chr2	64975464	64975642	2	3
chr2	64987114	64987353	2	N_VARIANTS
chr2	65128460	65128741	3	2
chr2	65136277	65136571	2	3
chr2	65922831	65923107	2	1
chr2	66494812	66495092	2	1
chr2	68280340	68280553	2	3
chr2	68427270	68427551	2	3
chr2	68491614	68491860	3	1
chr2	69829489	69829816	3	4
chr2	70107829	70107988	2	N_VARIANTS
chr2	70140318	70140527	3	N_VARIANTS
chr2	70188534	70188783	6	1
chr2	70260522	70260741	2	N_VARIANTS
chr2	70293666	70293811	4	4
chr2	71451228	71451507	2	5
chr2	71477360	71477717	4	5
chr2	73641293	73641482	3	3
chr2	73700237	73700481	2	4
chr2	73702033	73702215	3	N_VARIANTS
chr2	74383212	74383487	6	5
chr2	74477025	74477345	3	2
chr2	75521595	75521866	2	4
chr2	75577380	75577623	2	2
chr2	76569911	76570103	3	4
chr2	79935827	79936080	5	N_VARIANTS
chr2	82301566	82301907	3	6
chr2	82317116	82317364	3	2
chr2	83221312	83221530	2	2
chr2	83478125	83478314	4	3
chr2	83522961	83523185	3	1
chr2	84472472	84472765	2	6
chr2	84486494	84486832	3	2
chr2	85022335	85022528	2	1
chr2	85323589	85323891	2	2
chr2	85468430	85468623	2	2
chr2	85471248	85471464	2	3
chr2	85531685	85531852	2	1
chr2	85705526	85705967	2	5
chr2	85924647	85924897	2	1
chr2	85936589	85936944	3	4
chr2	85939209	85939401	3	2
chr2	85951716	85951988	2	3
chr2	86035961	86036103	4	2
chr2	86615602	86615940	3	2
chr2	86965580	86965813	3	N_VARIANTS
chr2	87021696	87021934	2	N_VARIANTS
chr2	87024361	87024611	3	N_VARIANTS
chr2	87235667	87235977	2	1
chr2	87465838	87466079	2	1
chr2	87485986	87486199	2	N_VARIANTS
chr2	87519790	87519938	3	1
chr2	87658003	87658230	3	N_VARIANTS
chr2	87745293	87745615	6	1
chr2	87747826	87748195	3	N_VARIANTS
chr2	87804069	87804310	2	N_VARIANTS
chr2	87903573	87903864	4	N_VARIANTS
chr2	88136792	88137153	2	1
chr2	95121158	95121441	2	3
chr2	95305308	95305625	5	2
chr2	95393089	95393385	2	2
chr2	95686469	95686748	2	3
chr2	95695626	95695946	2	1
chr2	95728552	95728830	3	N_VARIANTS
chr2	98295287	98295536	2	4
chr2	98488753	98488965	2	1
chr2	98686605	98686789	4	N_VARIANTS
chr2	98796210	98796372	2	N_VARIANTS
chr2	99101776	99102017	6	1
chr2	99250642	99250875	2	1
chr2	99476735	99476941	2	1
chr2	100301904	100302090	5	1
chr2	100595030	100595212	2	1
chr2	100998291	100998485	3	N_VARIANTS
chr2	101110526	101110700	3	1
chr2	101113837	101114100	2	N_VARIANTS
chr2	101117332	101117572	2	1
chr2	101120787	101121105	3	2
chr2	101207645	101207854	3	1
chr2	101299777	101299972	5	3
chr2	101308797	101309120	2	2
chr2	101340215	101340438	3	N_VARIANTS
chr2	101469896	101470172	2	N_VARIANTS
chr2	101804071	101804371	2	2
chr2	101894072	101894285	2	3
chr2	101961321	101961733	2	5
chr2	101961794	101962116	3	4
chr2	101968144	101968401	3	2
chr2	102030778	102031121	2	4
chr2	102155882	102156229	3	3
chr2	102206592	102206781	2	5
chr2	102735736	102736030	2	4
chr2	102765180	102765448	2	3
chr2	102768348	102768543	3	1
chr2	103410251	103410435	9	2
chr2	104420500	104420812	2	2
chr2	104481489	104481730	3	2
chr2	105821502	105821743	2	N_VARIANTS
chr2	106030942	106031274	2	2
chr2	106034306	106034642	5	4
chr2	106287933	106288123	4	6
chr2	106381887	106382086	2	2
chr2	108270904	108271092	6	2
chr2	108650518	108650679	2	N_VARIANTS
chr2	109021856	109022145	3	3
chr2	109063479	109063707	2	1
chr2	109558597	109558883	2	5
chr2	109632277	109632533	3	1
chr2	109703186	109703449	2	N_VARIANTS
chr2	109914712	109914932	2	N_VARIANTS
chr2	110370824	110371039	3	1
chr2	110456685	110456858	3	N_VARIANTS
chr2	110717784	110717994	3	2
chr2	111227383	111227653	3	2
chr2	111292679	111292880	2	1
chr2	111464110	111464263	2	N_VARIANTS
chr2	111729819	111730168	2	1
chr2	111912545	111912890	3	4
chr2	112259557	112259785	3	2
chr2	112794264	112794480	3	1
chr2	113126925	113127225	2	3
chr2	113127270	113127622	3	3
chr2	113167235	113167547	5	2
chr2	113198194	113198351	3	2
chr2	113218605	113218822	2	N_VARIANTS
chr2	113632954	113633275	3	2
chr2	119122686	119122833	2	N_VARIANTS
chr2	119233822	119233943	2	1
chr2	119283818	119284113	2	3
chr2	119402705	119403010	2	5
chr2	119488822	119489005	2	N_VARIANTS
chr2	120323269	120323461	2	N_VARIANTS
chr2	120338089	120338315	2	1
chr2	120473031	120473369	2	3
chr2	120503858	120504245	4	3
chr2	120550967	120551166	2	1
chr2	120597222	120597384	2	2
chr2	121531048	121531205	10	14
chr2	122611014	122611246	6	1
chr2	122652733	122652930	2	1
chr2	122692747	122693007	3	N_VARIANTS
chr2	122706687	122707063	6	4
chr2	124566448	124566862	2	5
chr2	125086715	125086893	3	2
chr2	126996773	126997171	3	7
chr2	127170623	127170820	2	4
chr2	127471623	127471826	3	1
chr2	127704932	127705175	2	2
chr2	127738000	127738230	4	5
chr2	127859172	127859402	3	1
chr2	128466383	128466588	4	2
chr2	128534734	128535055	3	3
chr2	130392102	130392252	2	1
chr2	132304651	132304837	2	1
chr2	132426309	132426534	2	2
chr2	133516669	133516957	2	1
chr2	134782794	134782998	2	4
chr2	134846386	134846603	3	1
chr2	134917323	134917551	3	2
chr2	135775574	135775882	5	3
chr2	137964064	137964310	4	2
chr2	143965530	143965884	2	3
chr2	145158093	145158313	2	2
chr2	145800443	145800723	2	5
chr2	146734094	146734348	5	5
chr2	147499830	147500100	2	4
chr2	148279280	148279520	2	3
chr2	148509448	148509675	2	N_VARIANTS
chr2	149365285	149365477	3	2
chr2	149885535	149885817	2	2
chr2	149894310	149894601	3	2
chr2	149989552	149989861	2	4
chr2	150166062	150166336	2	3
chr2	150554136	150554343	3	1
chr2	151264234	151264544	2	N_VARIANTS
chr2	151581354	151581649	3	1
chr2	151591993	151592198	2	1
chr2	152926013	152926200	2	2
chr2	154614954	154615275	2	3
chr2	156405651	156406053	4	2
chr2	156657936	156658146	2	N_VARIANTS
chr2	157367734	157368039	3	1
chr2	157480698	157481004	3	4
chr2	157785389	157785555	3	1
chr2	158132169	158132519	2	4
chr2	158497574	158497753	3	3
chr2	158695893	158696156	4	2
chr2	158735887	158736174	2	4
chr2	159145834	159146037	3	N_VARIANTS
chr2	159574296	159574607	3	N_VARIANTS
chr2	159797406	159797766	4	2
chr2	160566871	160567123	2	2
chr2	161844994	161845207	3	2
chr2	162027691	162027962	2	2
chr2	162113776	162114105	3	4
chr2	162574692	162575013	2	2
chr2	164661475	164661626	2	1
chr2	164758373	164758580	2	N_VARIANTS
chr2	164810796	164811177	2	2
chr2	164878839	164879094	2	N_VARIANTS
chr2	165079514	165079808	3	2
chr2	166468433	166468713	3	1
chr2	168780892	168781109	4	1
chr2	168992688	168992993	2	4
chr2	169031145	169031567	3	4
chr2	169258123	169258350	2	2
chr2	170744232	170744665	2	4
chr2	172555435	172555743	2	3
chr2	172726301	172726693	2	6
chr2	174518483	174518744	2	1
chr2	174923597	174923782	2	N_VARIANTS
chr2	175030563	175030823	5	1
chr2	176107162	176107390	2	1
chr2	176533635	176533848	2	2
chr2	177164659	177164948	2	1
chr2	177187636	177187869	3	1
chr2	177252047	177252274	3	1
chr2	177263371	177263684	2	2
chr2	177325754	177325956	2	3
chr2	177397862	177398296	2	3
chr2	178044972	178045173	4	2
chr2	178277666	178277963	2	N_VARIANTS
chr2	178331609	178331801	2	1
chr2	178363273	178363556	6	2
chr2	179646255	179646448	4	1
chr2	179917368	179917634	2	N_VARIANTS
chr2	182862086	182862371	3	2
chr2	182924370	182924612	2	1
chr2	183124202	183124495	2	4
chr2	184463619	184463834	2	N_VARIANTS
chr2	186108498	186108818	2	3
chr2	187541813	187542029	2	1
chr2	187855747	187855972	2	3
chr2	189576454	189576702	3	2
chr2	189579648	189579974	2	2
chr2	189782191	189782395	4	1
chr2	190314852	190315067	2	3
chr2	190353065	190353209	2	2
chr2	190528736	190529011	2	2
chr2	191013083	191013346	3	2
chr2	191247865	191248044	3	5
chr2	191646581	191646844	3	2
chr2	200288690	200289025	2	6
chr2	200369958	200370155	3	2
chr2	200635272	200635451	2	2
chr2	200748297	200748469	2	N_VARIANTS
chr2	200748820	200749104	2	5
chr2	200797298	200797788	4	4
chr2	200867129	200867346	2	1
chr2	201116994	201117246	2	N_VARIANTS
chr2	201191378	201191707	2	1
chr2	201406432	201406718	2	3
chr2	202185959	202186253	2	N_VARIANTS
chr2	202982846	202983073	2	N_VARIANTS
chr2	203437560	203437790	2	4
chr2	203636822	203637218	2	4
chr2	203649862	203650087	2	1
chr2	204199403	204199777	2	5
chr2	204543085	204543309	3	2
chr2	204691892	204692186	2	3
chr2	205032144	205032360	2	2
chr2	205989761	205989998	2	2
chr2	207775568	207775772	3	1
chr2	207870217	207870705	2	8
chr2	208183967	208184224	2	6
chr2	208253996	208254446	4	3
chr2	208346834	208347064	3	1
chr2	210170667	210170896	2	3
chr2	210227765	210228004	2	N_VARIANTS
chr2	210548994	210549323	2	2
chr2	210556320	210556638	3	5
chr2	210562261	210562435	2	2
chr2	210617396	210617595	2	2
chr2	210620611	210620838	2	4
chr2	212928684	212928924	2	4
chr2	213239028	213239253	4	4
chr2	214196338	214196596	3	5
chr2	214395136	214395324	2	N_VARIANTS
chr2	214707007	214707269	3	3
chr2	215505484	215505807	3	4
chr2	215609751	215609950	3	1
chr2	215828549	215828852	3	4
chr2	215832912	215833266	4	1
chr2	215982408	215982616	2	3
chr2	216088006	216088163	2	6
chr2	216131212	216131475	3	2
chr2	216616337	216616609	4	1
chr2	216683929	216684312	6	1
chr2	216833208	216833400	2	2
chr2	217934840	217935053	3	1
chr2	218285648	218285940	2	3
chr2	218306209	218306509	3	2
chr2	218324185	218324584	3	1
chr2	218370505	218370828	5	2
chr2	218568450	218568663	2	4
chr2	218755763	218756041	2	4
chr2	220442053	220442368	2	4
chr2	222764405	222764565	2	N_VARIANTS
chr2	223465789	223466167	2	4
chr2	224884260	224884603	3	2
chr2	226578937	226579176	4	N_VARIANTS
chr2	226760780	226761165	3	1
chr2	227133077	227133294	2	5
chr2	227606542	227606814	3	6
chr2	227718064	227718375	3	2
chr2	228845229	228845470	3	1
chr2	229059717	229059923	2	5
chr2	229160120	229160599	2	4
chr2	229163963	229164213	3	1
chr2	229164559	229164830	2	2
chr2	229169812	229170052	2	3
chr2	229218378	229218567	2	4
chr2	230520435	230521055	7	7
chr2	231385475	231385767	3	6
chr2	231414081	231414360	4	6
chr2	233706072	233706562	3	1
chr2	233764130	233764465	3	2
chr2	233823324	233823631	6	3
chr2	233965707	233965942	2	3
chr2	233976979	233977361	3	1
chr2	234366979	234367264	2	5
chr2	234680207	234680515	4	5
chr2	234770820	234771157	2	2
chr2	234823616	234823856	2	4
chr2	234847158	234847485	5	5
chr2	234871238	234871475	2	2
chr2	234880531	234880907	2	7
chr2	234984104	234984329	3	4
chr2	234998524	234998751	5	4
chr2	235107595	235107876	2	3
chr2	235421674	235421886	3	1
chr2	236758440	236758729	3	5
chr2	237171558	237171762	2	2
chr2	237350207	237350374	2	N_VARIANTS
chr2	237467495	237467772	6	4
chr2	237743946	237744150	2	5
chr2	237966678	237966981	2	5
chr2	238137155	238137592	10	7
chr2	238449923	238450260	2	1
chr2	238696902	238697123	4	2
chr2	240580199	240580395	3	4
chr2	240851265	240851442	2	1
chr2	240857553	240858060	4	6
chr2	242080817	242081091	5	2
chr2	242154848	242155118	5	N_VARIANTS
chr20	297090	297411	3	5
chr20	401895	402183	3	4
chr20	416043	416315	4	2
chr20	496133	496409	4	N_VARIANTS
chr20	532607	532835	2	N_VARIANTS
chr20	1378415	1378676	2	3
chr20	1880962	1881267	2	7
chr20	1895721	1896044	3	2
chr20	2080906	2081287	2	5
chr20	2084821	2085060	5	2
chr20	2276131	2276428	4	1
chr20	2314547	2314725	3	2
chr20	3117924	3118256	3	2
chr20	3204550	3204823	2	1
chr20	3472220	3472429	2	1
chr20	3628759	3628877	4	1
chr20	3802941	3803144	2	5
chr20	4961746	4962081	5	3
chr20	5153045	5153253	2	2
chr20	5212045	5212284	2	3
chr20	5766112	5766379	2	2
chr20	5804819	5805016	3	4
chr20	6008218	6008545	2	1
chr20	6068018	6068293	2	4
chr20	6069808	6070041	5	7
chr20	7938149	7938440	4	5
chr20	7959569	7959802	2	5
chr20	8144645	8144978	2	2
chr20	10175509	10175746	2	4
chr20	11350374	11350587	2	N_VARIANTS
chr20	11651230	11651491	2	4
chr20	12315762	12316009	5	N_VARIANTS
chr20	12331291	12331497	2	3
chr20	13272669	13272943	2	7
chr20	13455721	13456077	3	5
chr20	13693012	13693274	4	4
chr20	13694440	13694770	3	1
chr20	14358801	14358987	3	1
chr20	14986153	14986465	2	3
chr20	16099326	16099544	3	2
chr20	16132532	16132759	3	2
chr20	17796177	17796442	3	6
chr20	17822045	17822252	5	3
chr20	17985702	17986019	2	2
chr20	19628654	19628943	3	1
chr20	19885186	19885422	2	4
chr20	19920328	19920595	2	4
chr20	20740682	20740902	2	2
chr20	20780199	20780819	3	11
chr20	23635545	23635732	2	2
chr20	24146406	24146656	5	1
chr20	24149950	24150227	3	4
chr20	25011823	25012102	4	2
chr20	25256712	25256870	2	2
chr20	25496197	25496498	3	3
chr20	31572741	31573022	2	1
chr20	32195656	32195971	2	1
chr20	32216745	32217041	3	3
chr20	32244146	32244391	3	1
chr20	32267085	32267241	2	2
chr20	32513349	32513645	2	3
chr20	32515796	32515962	2	N_VARIANTS
chr20	32731915	32732239	3	5
chr20	33127810	33128073	3	4
chr20	33369399	33369582	2	3
chr20	33513100	33513335	2	2
chr20	33513705	33513815	2	N_VARIANTS
chr20	33939135	33939447	2	6
chr20	34408000	34408454	3	4
chr20	34538679	34539012	2	2
chr20	34875938	34876363	2	1
chr20	35344404	35344795	3	3
chr20	35629507	35629744	2	1
chr20	35742235	35742580	2	3
chr20	36606863	36607078	2	N_VARIANTS
chr20	37528106	37528388	2	3
chr20	37725255	37725438	2	N_VARIANTS
chr20	38065851	38066036	2	3
chr20	38143331	38143656	7	5
chr20	38168052	38168660	6	7
chr20	38187534	38187857	3	2
chr20	38224584	38224810	2	2
chr20	38298795	38299113	3	4
chr20	38345888	38346052	4	1
chr20	38346220	38346482	4	4
chr20	39207277	39207465	2	N_VARIANTS
chr20	39986639	39986977	3	3
chr20	40008244	40008452	2	3
chr20	40506597	40506911	2	2
chr20	40551175	40551555	4	1
chr20	41028642	41029010	3	2
chr20	41098778	41099112	2	3
chr20	41770541	41770752	2	2
chr20	43653008	43653282	2	4
chr20	43725387	43725659	4	3
chr20	44210831	44211058	2	6
chr20	44481840	44482168	3	4
chr20	44522126	44522303	2	1
chr20	45254484	45255132	7	1
chr20	45358281	45358564	3	4
chr20	46311073	46311331	3	6
